"county","year","month","month_name","mean_temp","total_precip"
"Narok",2001,6,"Jun",17.5373401641846,141.536361694336
"Narok",2001,7,"Jul",17.3704071044922,40.5869483947754
"Narok",2001,8,"Aug",16.4727516174316,33.522876739502
"Narok",2001,9,"Sep",15.8792991638184,47.5011901855469
"Narok",2001,10,"Oct",16.7422657012939,36.1279411315918
"Narok",2001,11,"Nov",17.7829532623291,45.9474563598633
"Narok",2001,12,"Dec",18.2335567474365,102.589256286621
"Narok",2002,1,"Jan",17.2200794219971,176.742095947266
"Narok",2002,2,"Feb",18.6830215454102,34.3320236206055
"Narok",2002,3,"Mar",17.9958457946777,237.75651550293
"Narok",2002,4,"Apr",19.0435009002686,59.8256568908691
"Narok",2002,5,"May",18.5441455841064,143.500869750977
"Narok",2002,6,"Jun",18.5674667358398,157.806045532227
"Narok",2002,7,"Jul",17.0066986083984,164.650985717773
"Narok",2002,8,"Aug",16.9256362915039,14.0038776397705
"Narok",2002,9,"Sep",17.0467300415039,12.2796430587769
"Narok",2002,10,"Oct",16.8765144348145,18.3460483551025
"Narok",2002,11,"Nov",18.0299072265625,8.26034545898438
"Narok",2002,12,"Dec",18.9921550750732,24.2844657897949
"Narok",2003,1,"Jan",17.7650318145752,205.072219848633
"Narok",2003,2,"Feb",17.8787822723389,223.719390869141
"Narok",2003,3,"Mar",18.1688003540039,101.731483459473
"Narok",2003,4,"Apr",19.4654178619385,55.5936813354492
"Narok",2003,5,"May",20.3849945068359,89.672492980957
"Narok",2003,6,"Jun",18.6334629058838,157.915542602539
"Narok",2003,7,"Jul",17.0604572296143,174.183853149414
"Narok",2003,8,"Aug",16.658863067627,36.1735343933105
"Narok",2003,9,"Sep",16.3262310028076,15.7789754867554
"Narok",2003,10,"Oct",16.9364414215088,62.8909873962402
"Narok",2003,11,"Nov",17.5273571014404,28.5127010345459
"Narok",2003,12,"Dec",18.788782119751,32.263729095459
"Narok",2004,1,"Jan",18.4933128356934,64.5420455932617
"Narok",2004,2,"Feb",18.7327861785889,57.9057197570801
"Narok",2004,3,"Mar",18.9478759765625,107.827659606934
"Narok",2004,4,"Apr",18.842098236084,94.3267288208008
"Narok",2004,5,"May",19.1708469390869,122.130073547363
"Narok",2004,6,"Jun",17.6398639678955,202.189086914062
"Narok",2004,7,"Jul",17.3212738037109,118.381973266602
"Narok",2004,8,"Aug",16.8416061401367,14.9256172180176
"Narok",2004,9,"Sep",17.0731754302979,11.4162664413452
"Narok",2004,10,"Oct",17.6928596496582,18.157506942749
"Narok",2004,11,"Nov",18.0344161987305,66.3627090454102
"Narok",2004,12,"Dec",18.8505172729492,42.1436576843262
"Narok",2005,1,"Jan",18.5703639984131,85.4546813964844
"Narok",2005,2,"Feb",18.3589153289795,105.00936126709
"Narok",2005,3,"Mar",19.088098526001,58.6511039733887
"Narok",2005,4,"Apr",20.5588932037354,38.7642250061035
"Narok",2005,5,"May",19.5614891052246,177.057708740234
"Narok",2005,6,"Jun",18.7939472198486,131.22802734375
"Narok",2005,7,"Jul",17.5633716583252,156.253753662109
"Narok",2005,8,"Aug",16.7951679229736,28.1437702178955
"Narok",2005,9,"Sep",16.4965209960938,17.5367012023926
"Narok",2005,10,"Oct",16.879322052002,53.0966758728027
"Narok",2005,11,"Nov",18.4303302764893,36.8227882385254
"Narok",2005,12,"Dec",19.2010269165039,46.692554473877
"Narok",2006,1,"Jan",18.4879665374756,67.8835754394531
"Narok",2006,2,"Feb",20.0084609985352,11.8630752563477
"Narok",2006,3,"Mar",19.9959335327148,41.2029113769531
"Narok",2006,4,"Apr",20.609561920166,75.2347640991211
"Narok",2006,5,"May",18.3099555969238,192.066787719727
"Narok",2006,6,"Jun",17.6269607543945,233.052322387695
"Narok",2006,7,"Jul",17.4470825195312,95.6540145874023
"Narok",2006,8,"Aug",17.3993644714355,16.8642272949219
"Narok",2006,9,"Sep",16.8145427703857,35.5743598937988
"Narok",2006,10,"Oct",17.1267509460449,68.7471694946289
"Narok",2006,11,"Nov",17.8555660247803,41.2723541259766
"Narok",2006,12,"Dec",19.3218898773193,40.8788909912109
"Narok",2007,1,"Jan",17.2216033935547,298.852142333984
"Narok",2007,2,"Feb",16.8817539215088,345.050384521484
"Narok",2007,3,"Mar",17.5799160003662,212.630172729492
"Narok",2007,4,"Apr",17.9965667724609,186.850463867188
"Narok",2007,5,"May",18.7752075195312,65.5032730102539
"Narok",2007,6,"Jun",18.3359489440918,124.033126831055
"Narok",2007,7,"Jul",18.0477256774902,49.4776191711426
"Narok",2007,8,"Aug",16.7867107391357,83.7238388061523
"Narok",2007,9,"Sep",16.4864120483398,45.021858215332
"Narok",2007,10,"Oct",16.6977672576904,48.2958679199219
"Narok",2007,11,"Nov",17.6552085876465,74.0464935302734
"Narok",2007,12,"Dec",18.7056255340576,32.3118133544922
"Narok",2008,1,"Jan",18.5685958862305,51.8474998474121
"Narok",2008,2,"Feb",17.9730930328369,115.285766601562
"Narok",2008,3,"Mar",18.8377742767334,88.7090072631836
"Narok",2008,4,"Apr",18.6911010742188,98.294563293457
"Narok",2008,5,"May",18.6422443389893,181.531097412109
"Narok",2008,6,"Jun",17.6155853271484,75.9492874145508
"Narok",2008,7,"Jul",18.0214614868164,24.0186767578125
"Narok",2008,8,"Aug",17.0199661254883,25.2066974639893
"Narok",2008,9,"Sep",16.3080902099609,53.9313850402832
"Narok",2008,10,"Oct",17.241340637207,34.9412269592285
"Narok",2008,11,"Nov",18.110803604126,81.6375961303711
"Narok",2008,12,"Dec",18.0909233093262,139.21240234375
"Narok",2009,1,"Jan",17.8142471313477,138.025848388672
"Narok",2009,2,"Feb",19.1010494232178,17.9260196685791
"Narok",2009,3,"Mar",19.3713245391846,74.062744140625
"Narok",2009,4,"Apr",19.7720928192139,26.8055782318115
"Narok",2009,5,"May",21.0856971740723,30.0219593048096
"Narok",2009,6,"Jun",19.0020446777344,103.577842712402
"Narok",2009,7,"Jul",18.3356304168701,91.3874206542969
"Narok",2009,8,"Aug",17.8928699493408,24.5364017486572
"Narok",2009,9,"Sep",17.2389640808105,15.2020626068115
"Narok",2009,10,"Oct",17.5829811096191,37.5384979248047
"Narok",2009,11,"Nov",18.8549976348877,50.113826751709
"Narok",2009,12,"Dec",18.9368686676025,63.9254112243652
"Narok",2010,1,"Jan",18.5735397338867,99.4240798950195
"Narok",2010,2,"Feb",18.154613494873,202.729904174805
"Narok",2010,3,"Mar",18.2018356323242,213.091690063477
"Narok",2010,4,"Apr",19.0328559875488,159.365859985352
"Narok",2010,5,"May",18.4496936798096,227.040908813477
"Narok",2010,6,"Jun",18.5506744384766,107.48526763916
"Narok",2010,7,"Jul",17.9073848724365,101.715209960938
"Narok",2010,8,"Aug",17.0657119750977,50.6901245117188
"Narok",2010,9,"Sep",16.8309440612793,20.4712085723877
"Narok",2010,10,"Oct",17.4329204559326,28.9316101074219
"Narok",2010,11,"Nov",17.5787200927734,73.0748443603516
"Narok",2010,12,"Dec",18.9265022277832,57.5555725097656
"Narok",2011,1,"Jan",18.3010787963867,95.5976867675781
"Narok",2011,2,"Feb",17.9061107635498,101.047538757324
"Narok",2011,3,"Mar",19.0058689117432,51.9548568725586
"Narok",2011,4,"Apr",19.7523746490479,57.3217391967773
"Narok",2011,5,"May",19.3476390838623,180.685348510742
"Narok",2011,6,"Jun",19.0364112854004,58.7113342285156
"Narok",2011,7,"Jul",18.5388832092285,59.9468536376953
"Narok",2011,8,"Aug",17.8660869598389,73.4098663330078
"Narok",2011,9,"Sep",17.5561370849609,51.1181564331055
"Narok",2011,10,"Oct",16.9214725494385,104.014610290527
"Narok",2011,11,"Nov",17.7979927062988,70.3786544799805
"Narok",2011,12,"Dec",18.4134273529053,104.769142150879
"Narok",2012,1,"Jan",17.2685070037842,225.946395874023
"Narok",2012,2,"Feb",17.5610809326172,204.536743164062
"Narok",2012,3,"Mar",19.1740398406982,21.197057723999
"Narok",2012,4,"Apr",19.8697166442871,41.7128143310547
"Narok",2012,5,"May",19.8401489257812,82.1036605834961
"Narok",2012,6,"Jun",17.819372177124,300.814025878906
"Narok",2012,7,"Jul",16.9073505401611,165.381301879883
"Narok",2012,8,"Aug",16.4562664031982,72.9854202270508
"Narok",2012,9,"Sep",16.5962677001953,37.3545417785645
"Narok",2012,10,"Oct",16.8897933959961,74.9407501220703
"Narok",2012,11,"Nov",17.7864456176758,47.8458251953125
"Narok",2012,12,"Dec",18.4222106933594,113.756240844727
"Narok",2013,1,"Jan",17.6861972808838,128.489929199219
"Narok",2013,2,"Feb",17.6125144958496,189.836898803711
"Narok",2013,3,"Mar",18.431755065918,125.258583068848
"Narok",2013,4,"Apr",19.0093746185303,49.7384300231934
"Narok",2013,5,"May",19.1912631988525,168.820922851562
"Narok",2013,6,"Jun",17.3478584289551,303.175140380859
"Narok",2013,7,"Jul",16.9840488433838,72.9016418457031
"Narok",2013,8,"Aug",16.8799419403076,38.3307266235352
"Narok",2013,9,"Sep",16.7684059143066,23.3007488250732
"Narok",2013,10,"Oct",16.5552101135254,63.5642967224121
"Narok",2013,11,"Nov",17.9052257537842,94.2274475097656
"Narok",2013,12,"Dec",18.9054584503174,20.0275402069092
"Narok",2014,1,"Jan",17.9942836761475,132.505172729492
"Narok",2014,2,"Feb",17.2372226715088,181.503128051758
"Narok",2014,3,"Mar",18.7145481109619,60.8762359619141
"Narok",2014,4,"Apr",18.558650970459,98.5370635986328
"Narok",2014,5,"May",18.8636493682861,102.646209716797
"Narok",2014,6,"Jun",18.6380214691162,69.8518218994141
"Narok",2014,7,"Jul",18.5315361022949,44.1471138000488
"Narok",2014,8,"Aug",17.0455856323242,103.933296203613
"Narok",2014,9,"Sep",17.1339588165283,45.6642189025879
"Narok",2014,10,"Oct",17.1909046173096,65.4924011230469
"Narok",2014,11,"Nov",17.5813064575195,69.4209671020508
"Narok",2014,12,"Dec",18.3731155395508,112.082656860352
"Narok",2015,1,"Jan",18.5943126678467,111.389892578125
"Narok",2015,2,"Feb",18.1370887756348,159.596160888672
"Narok",2015,3,"Mar",19.1599578857422,45.366756439209
"Narok",2015,4,"Apr",20.3765144348145,41.8251266479492
"Narok",2015,5,"May",20.6480522155762,96.0350341796875
"Narok",2015,6,"Jun",17.6324481964111,279.345489501953
"Narok",2015,7,"Jul",17.6820812225342,101.956230163574
"Narok",2015,8,"Aug",16.9913768768311,130.025588989258
"Narok",2015,9,"Sep",17.3055057525635,29.0558090209961
"Narok",2015,10,"Oct",17.744514465332,24.3806476593018
"Narok",2015,11,"Nov",18.9316310882568,24.7938003540039
"Narok",2015,12,"Dec",19.597936630249,71.9953765869141
"Narok",2016,1,"Jan",17.6296710968018,292.011840820312
"Narok",2016,2,"Feb",17.6519222259521,206.011047363281
"Narok",2016,3,"Mar",18.5147857666016,252.029525756836
"Narok",2016,4,"Apr",19.459041595459,48.6318588256836
"Narok",2016,5,"May",20.7517547607422,64.7467727661133
"Narok",2016,6,"Jun",18.4948387145996,229.095642089844
"Narok",2016,7,"Jul",17.7282485961914,100.431716918945
"Narok",2016,8,"Aug",17.2034244537354,52.9719619750977
"Narok",2016,9,"Sep",17.1023693084717,30.475414276123
"Narok",2016,10,"Oct",17.4904022216797,18.9693870544434
"Narok",2016,11,"Nov",18.2230129241943,68.2092971801758
"Narok",2016,12,"Dec",19.2824611663818,44.5060386657715
"Narok",2017,1,"Jan",18.6036167144775,133.707305908203
"Narok",2017,2,"Feb",18.9216022491455,48.0633392333984
"Narok",2017,3,"Mar",20.2638549804688,36.0411567687988
"Narok",2017,4,"Apr",20.2140026092529,44.9459342956543
"Narok",2017,5,"May",20.6891479492188,54.9910850524902
"Narok",2017,6,"Jun",19.8666439056396,78.5749359130859
"Narok",2017,7,"Jul",18.3871784210205,67.2744979858398
"Narok",2017,8,"Aug",18.6895408630371,8.73932552337646
"Narok",2017,9,"Sep",18.02467918396,50.9814147949219
"Narok",2017,10,"Oct",18.1920051574707,47.9280471801758
"Narok",2017,11,"Nov",18.5154342651367,77.2422943115234
"Narok",2017,12,"Dec",19.1504364013672,107.151489257812
"Narok",2018,1,"Jan",18.0721435546875,127.200500488281
"Narok",2018,2,"Feb",19.4316272735596,59.2814674377441
"Narok",2018,3,"Mar",18.540060043335,118.222717285156
"Narok",2018,4,"Apr",20.8056392669678,18.1364765167236
"Narok",2018,5,"May",17.6957530975342,256.225982666016
"Narok",2018,6,"Jun",17.0382099151611,315.903686523438
"Narok",2018,7,"Jul",16.9755573272705,111.670677185059
"Narok",2018,8,"Aug",16.7833652496338,54.9505233764648
"Narok",2018,9,"Sep",16.1719188690186,31.0088691711426
"Narok",2018,10,"Oct",16.9264583587646,67.4224166870117
"Narok",2018,11,"Nov",18.341251373291,14.1994819641113
"Narok",2018,12,"Dec",18.8769702911377,60.8364143371582
"Narok",2019,1,"Jan",19.5138702392578,38.7532997131348
"Narok",2019,2,"Feb",18.160530090332,153.219589233398
"Narok",2019,3,"Mar",19.0883102416992,89.739143371582
"Narok",2019,4,"Apr",20.6060314178467,34.1339645385742
"Narok",2019,5,"May",21.1867542266846,25.1647243499756
"Narok",2019,6,"Jun",20.5214042663574,136.953964233398
"Narok",2019,7,"Jul",18.3946628570557,75.4887084960938
"Narok",2019,8,"Aug",17.330135345459,128.519897460938
"Narok",2019,9,"Sep",17.6912441253662,47.7781639099121
"Narok",2019,10,"Oct",18.1094341278076,43.6428604125977
"Narok",2019,11,"Nov",18.4295883178711,61.7971801757812
"Narok",2019,12,"Dec",18.0259094238281,159.840698242188
"Narok",2020,1,"Jan",17.7500762939453,285.904052734375
"Narok",2020,2,"Feb",17.2105484008789,318.444396972656
"Narok",2020,3,"Mar",17.6196002960205,253.817321777344
"Narok",2020,4,"Apr",18.2418384552002,146.588653564453
"Narok",2020,5,"May",18.0968780517578,261.363830566406
"Narok",2020,6,"Jun",17.9221286773682,238.633773803711
"Narok",2020,7,"Jul",17.4013805389404,87.5802459716797
"Narok",2020,8,"Aug",16.7279396057129,74.0392379760742
"Narok",2020,9,"Sep",16.5883598327637,32.2287101745605
"Narok",2020,10,"Oct",17.4483394622803,56.1405296325684
"Narok",2020,11,"Nov",17.6486110687256,77.8678207397461
"Narok",2020,12,"Dec",18.5937728881836,69.1574096679688
"Narok",2021,1,"Jan",18.0842628479004,169.847137451172
"Narok",2021,2,"Feb",18.3890056610107,91.5134735107422
"Narok",2021,3,"Mar",17.873649597168,154.643463134766
"Narok",2021,4,"Apr",18.2139225006104,187.101547241211
"Narok",2021,5,"May",19.193567276001,59.2311019897461
"Narok",2021,6,"Jun",18.1025943756104,154.224075317383
"Narok",2021,7,"Jul",17.2663726806641,154.089981079102
"Narok",2021,8,"Aug",16.6716251373291,24.2413558959961
"Narok",2021,9,"Sep",16.3278579711914,39.4457321166992
"Narok",2021,10,"Oct",17.238489151001,61.3447303771973
"Narok",2021,11,"Nov",17.9251861572266,54.5659065246582
"Narok",2021,12,"Dec",19.2407627105713,71.0346755981445
"Narok",2022,1,"Jan",19.594352722168,41.1524772644043
"Narok",2022,2,"Feb",19.0369186401367,66.4513320922852
"Narok",2022,3,"Mar",18.627140045166,95.155632019043
"Narok",2022,4,"Apr",18.157054901123,156.459274291992
"Narok",2022,5,"May",19.824634552002,60.9629669189453
"Narok",2022,6,"Jun",18.9543209075928,113.364288330078
"Narok",2022,7,"Jul",18.1218852996826,56.4756317138672
"Narok",2022,8,"Aug",17.0423927307129,16.1314334869385
"Narok",2022,9,"Sep",16.8208827972412,17.1110229492188
"Narok",2022,10,"Oct",17.0878849029541,47.9817733764648
"Narok",2022,11,"Nov",17.9235668182373,59.322380065918
"Narok",2022,12,"Dec",19.681583404541,24.7001819610596
"Narok",2023,1,"Jan",18.2843933105469,110.427207946777
"Narok",2023,2,"Feb",18.0166854858398,130.334228515625
"Narok",2023,3,"Mar",19.3181972503662,10.9673833847046
"Narok",2023,4,"Apr",21.094669342041,14.1606922149658
"Narok",2023,5,"May",18.9960174560547,218.052871704102
"Narok",2023,6,"Jun",18.2879695892334,208.776626586914
"Narok",2023,7,"Jul",18.048526763916,61.0823822021484
"Narok",2023,8,"Aug",17.8348636627197,58.5508804321289
"Narok",2023,9,"Sep",17.4393882751465,13.6641855239868
"Narok",2023,10,"Oct",18.3576507568359,26.9779281616211
"Narok",2023,11,"Nov",18.5551109313965,129.634948730469
"Narok",2023,12,"Dec",20.100715637207,30.6390857696533
"Narok",2024,1,"Jan",18.1593627929688,200.201019287109
"Narok",2024,2,"Feb",18.7219867706299,180.65950012207
"Narok",2024,3,"Mar",17.9031505584717,323.347503662109
"Narok",2024,4,"Apr",19.5927619934082,86.7563018798828
"Narok",2024,5,"May",19.9440670013428,96.370735168457
"Narok",2024,6,"Jun",18.3760795593262,373.941253662109
"Narok",2024,7,"Jul",18.2206897735596,204.550384521484
"Narok",2024,8,"Aug",17.4875392913818,23.1094017028809
"Narok",2024,9,"Sep",17.3535461425781,100.535591125488
"Narok",2024,10,"Oct",17.7680854797363,27.385950088501
"Narok",2024,11,"Nov",18.8327484130859,69.5040130615234
"Narok",2024,12,NA,18.9140644073486,84.519401550293
"Nyamira",1950,1,"Jan",NA,NA
"Nyamira",1950,2,"Feb",NA,NA
"Nyamira",1950,3,"Mar",NA,NA
"Nyamira",1950,4,"Apr",17.6558876037598,122.322769165039
"Nyamira",1950,5,"May",17.0239124298096,451.177368164062
"Nyamira",1950,6,"Jun",17.0897598266602,291.311279296875
"Nyamira",1950,7,"Jul",16.6596050262451,312.698150634766
"Nyamira",1950,8,"Aug",17.3804607391357,18.1696529388428
"Nyamira",1950,9,"Sep",18.0351753234863,2.12496113777161
"Nyamira",1950,10,"Oct",18.6945571899414,58.191707611084
"Nyamira",1950,11,"Nov",18.4880142211914,72.0521926879883
"Nyamira",1950,12,"Dec",17.2150859832764,227.318817138672
"Nyamira",1951,1,"Jan",16.75950050354,240.521118164062
"Nyamira",1951,2,"Feb",16.6250858306885,357.652160644531
"Nyamira",1951,3,"Mar",16.4882259368896,276.662109375
"Nyamira",1951,4,"Apr",16.4463768005371,269.661743164062
"Nyamira",1951,5,"May",17.5588703155518,288.70947265625
"Nyamira",1951,6,"Jun",16.6575469970703,252.226974487305
"Nyamira",1951,7,"Jul",17.7506828308105,148.743698120117
"Nyamira",1951,8,"Aug",17.5183868408203,42.391471862793
"Nyamira",1951,9,"Sep",17.9322299957275,2.54948091506958
"Nyamira",1951,10,"Oct",19.8428401947021,5.8608193397522
"Nyamira",1951,11,"Nov",19.5594272613525,80.3662185668945
"Nyamira",1951,12,"Dec",19.3788013458252,157.017944335938
"Nyamira",1952,1,"Jan",16.7886447906494,416.326507568359
"Nyamira",1952,2,"Feb",16.2199783325195,532.457885742188
"Nyamira",1952,3,"Mar",17.3414516448975,200.916702270508
"Nyamira",1952,4,"Apr",17.118782043457,524.273498535156
"Nyamira",1952,5,"May",17.4342632293701,348.111145019531
"Nyamira",1952,6,"Jun",17.1865501403809,495.302978515625
"Nyamira",1952,7,"Jul",17.2960796356201,278.749237060547
"Nyamira",1952,8,"Aug",17.4197807312012,54.3025054931641
"Nyamira",1952,9,"Sep",18.4574909210205,3.97454500198364
"Nyamira",1952,10,"Oct",19.4230213165283,5.29639053344727
"Nyamira",1952,11,"Nov",19.5834636688232,58.1037979125977
"Nyamira",1952,12,"Dec",18.368371963501,119.631301879883
"Nyamira",1953,1,"Jan",16.8798885345459,289.908416748047
"Nyamira",1953,2,"Feb",17.2795028686523,230.694854736328
"Nyamira",1953,3,"Mar",16.5918426513672,426.066497802734
"Nyamira",1953,4,"Apr",17.2223587036133,346.568084716797
"Nyamira",1953,5,"May",17.0934009552002,554.424011230469
"Nyamira",1953,6,"Jun",17.0937156677246,430.585205078125
"Nyamira",1953,7,"Jul",17.6343307495117,177.989990234375
"Nyamira",1953,8,"Aug",17.1415119171143,135.017959594727
"Nyamira",1953,9,"Sep",17.1251182556152,17.8091049194336
"Nyamira",1953,10,"Oct",18.0093021392822,66.7732086181641
"Nyamira",1953,11,"Nov",18.499870300293,88.8485641479492
"Nyamira",1953,12,"Dec",18.0067157745361,249.126846313477
"Nyamira",1954,1,"Jan",16.9361248016357,450.746551513672
"Nyamira",1954,2,"Feb",16.7210121154785,519.710571289062
"Nyamira",1954,3,"Mar",16.8207893371582,187.29411315918
"Nyamira",1954,4,"Apr",17.6921138763428,172.315719604492
"Nyamira",1954,5,"May",17.8080196380615,257.132629394531
"Nyamira",1954,6,"Jun",16.9346504211426,345.023742675781
"Nyamira",1954,7,"Jul",16.6231479644775,331.542297363281
"Nyamira",1954,8,"Aug",16.3074989318848,145.29753112793
"Nyamira",1954,9,"Sep",16.5407333374023,56.0806503295898
"Nyamira",1954,10,"Oct",17.3938045501709,62.3506126403809
"Nyamira",1954,11,"Nov",17.4686508178711,108.397964477539
"Nyamira",1954,12,"Dec",18.1320323944092,149.844833374023
"Nyamira",1955,1,"Jan",18.4611835479736,39.470344543457
"Nyamira",1955,2,"Feb",17.0043487548828,270.907653808594
"Nyamira",1955,3,"Mar",17.2544288635254,210.744857788086
"Nyamira",1955,4,"Apr",17.4847393035889,171.811553955078
"Nyamira",1955,5,"May",17.6951847076416,246.063781738281
"Nyamira",1955,6,"Jun",17.4690132141113,241.415130615234
"Nyamira",1955,7,"Jul",17.2097930908203,222.587280273438
"Nyamira",1955,8,"Aug",17.0450344085693,63.3330612182617
"Nyamira",1955,9,"Sep",16.6690425872803,104.439804077148
"Nyamira",1955,10,"Oct",17.0861930847168,54.1513671875
"Nyamira",1955,11,"Nov",16.9788589477539,222.833206176758
"Nyamira",1955,12,"Dec",17.645809173584,187.446640014648
"Nyamira",1956,1,"Jan",17.3559856414795,172.064270019531
"Nyamira",1956,2,"Feb",17.103178024292,186.425109863281
"Nyamira",1956,3,"Mar",16.4205093383789,228.541030883789
"Nyamira",1956,4,"Apr",17.4698677062988,130.676193237305
"Nyamira",1956,5,"May",18.3113384246826,191.922103881836
"Nyamira",1956,6,"Jun",17.0931816101074,597.43408203125
"Nyamira",1956,7,"Jul",16.2987079620361,307.659790039062
"Nyamira",1956,8,"Aug",16.3987579345703,100.16357421875
"Nyamira",1956,9,"Sep",16.1575603485107,89.2215576171875
"Nyamira",1956,10,"Oct",16.3031044006348,206.191436767578
"Nyamira",1956,11,"Nov",16.9530830383301,157.066299438477
"Nyamira",1956,12,"Dec",17.7616920471191,78.6809844970703
"Nyamira",1957,1,"Jan",17.8206996917725,153.733551025391
"Nyamira",1957,2,"Feb",17.0056304931641,196.164520263672
"Nyamira",1957,3,"Mar",16.6154232025146,367.982269287109
"Nyamira",1957,4,"Apr",17.9778289794922,66.2514801025391
"Nyamira",1957,5,"May",17.338737487793,372.983154296875
"Nyamira",1957,6,"Jun",16.9891223907471,388.384552001953
"Nyamira",1957,7,"Jul",17.0526523590088,317.799713134766
"Nyamira",1957,8,"Aug",16.6499309539795,163.04638671875
"Nyamira",1957,9,"Sep",16.6001968383789,118.295394897461
"Nyamira",1957,10,"Oct",16.9288845062256,81.0138320922852
"Nyamira",1957,11,"Nov",18.1759872436523,74.0062255859375
"Nyamira",1957,12,"Dec",18.7631568908691,115.902244567871
"Nyamira",1958,1,"Jan",17.934534072876,206.663635253906
"Nyamira",1958,2,"Feb",17.4758472442627,290.240142822266
"Nyamira",1958,3,"Mar",18.7450218200684,135.755477905273
"Nyamira",1958,4,"Apr",18.2645416259766,139.516052246094
"Nyamira",1958,5,"May",18.8510723114014,206.579620361328
"Nyamira",1958,6,"Jun",18.6784496307373,348.305114746094
"Nyamira",1958,7,"Jul",17.6829109191895,209.071533203125
"Nyamira",1958,8,"Aug",16.8487682342529,199.236434936523
"Nyamira",1958,9,"Sep",16.3153591156006,180.783615112305
"Nyamira",1958,10,"Oct",16.6501712799072,138.870651245117
"Nyamira",1958,11,"Nov",17.4448699951172,116.110580444336
"Nyamira",1958,12,"Dec",17.9912662506104,182.341186523438
"Nyamira",1959,1,"Jan",18.5349273681641,110.823623657227
"Nyamira",1959,2,"Feb",17.6080188751221,244.511337280273
"Nyamira",1959,3,"Mar",18.2926826477051,137.878845214844
"Nyamira",1959,4,"Apr",17.9623050689697,169.974258422852
"Nyamira",1959,5,"May",18.1938323974609,256.40625
"Nyamira",1959,6,"Jun",18.0089912414551,371.174713134766
"Nyamira",1959,7,"Jul",17.31662940979,283.463073730469
"Nyamira",1959,8,"Aug",17.1461982727051,115.10375213623
"Nyamira",1959,9,"Sep",16.9441623687744,137.197463989258
"Nyamira",1959,10,"Oct",16.8250179290771,162.254577636719
"Nyamira",1959,11,"Nov",17.3364524841309,164.285751342773
"Nyamira",1959,12,"Dec",17.6894359588623,206.236511230469
"Nyamira",1960,1,"Jan",17.2321929931641,387.963989257812
"Nyamira",1960,2,"Feb",17.5588302612305,217.280776977539
"Nyamira",1960,3,"Mar",17.5392723083496,173.917373657227
"Nyamira",1960,4,"Apr",17.9118366241455,204.001876831055
"Nyamira",1960,5,"May",17.3636589050293,404.549438476562
"Nyamira",1960,6,"Jun",17.7515964508057,406.566284179688
"Nyamira",1960,7,"Jul",17.7339878082275,184.642730712891
"Nyamira",1960,8,"Aug",17.5531978607178,91.9016418457031
"Nyamira",1960,9,"Sep",16.7536659240723,113.030914306641
"Nyamira",1960,10,"Oct",17.2485523223877,196.433853149414
"Nyamira",1960,11,"Nov",17.3321323394775,218.27522277832
"Nyamira",1960,12,"Dec",18.2332344055176,130.85986328125
"Nyamira",1961,1,"Jan",17.6000556945801,231.042114257812
"Nyamira",1961,2,"Feb",18.8989944458008,91.8792419433594
"Nyamira",1961,3,"Mar",19.3776359558105,73.7258453369141
"Nyamira",1961,4,"Apr",17.6074657440186,254.192413330078
"Nyamira",1961,5,"May",18.3094329833984,288.521514892578
"Nyamira",1961,6,"Jun",17.8728313446045,328.595520019531
"Nyamira",1961,7,"Jul",17.9031848907471,268.150634765625
"Nyamira",1961,8,"Aug",17.2857780456543,129.876007080078
"Nyamira",1961,9,"Sep",17.2251758575439,82.542106628418
"Nyamira",1961,10,"Oct",16.6580104827881,202.277160644531
"Nyamira",1961,11,"Nov",17.3332939147949,145.978759765625
"Nyamira",1961,12,"Dec",17.5103588104248,298.585235595703
"Nyamira",1962,1,"Jan",16.2472381591797,503.607879638672
"Nyamira",1962,2,"Feb",16.4266777038574,310.071807861328
"Nyamira",1962,3,"Mar",16.9063110351562,180.667816162109
"Nyamira",1962,4,"Apr",18.5136566162109,98.1936950683594
"Nyamira",1962,5,"May",17.4117450714111,363.475219726562
"Nyamira",1962,6,"Jun",17.2588787078857,468.971038818359
"Nyamira",1962,7,"Jul",16.7154426574707,361.826324462891
"Nyamira",1962,8,"Aug",16.0940093994141,206.059204101562
"Nyamira",1962,9,"Sep",16.5457019805908,79.6348724365234
"Nyamira",1962,10,"Oct",16.5292167663574,137.400085449219
"Nyamira",1962,11,"Nov",17.1679801940918,144.938934326172
"Nyamira",1962,12,"Dec",17.5737590789795,165.29020690918
"Nyamira",1963,1,"Jan",17.3716526031494,181.394714355469
"Nyamira",1963,2,"Feb",16.834810256958,284.794097900391
"Nyamira",1963,3,"Mar",16.4837455749512,309.215667724609
"Nyamira",1963,4,"Apr",16.9476280212402,219.365051269531
"Nyamira",1963,5,"May",17.3657875061035,450.385589599609
"Nyamira",1963,6,"Jun",17.0235862731934,420.072509765625
"Nyamira",1963,7,"Jul",16.957935333252,456.928924560547
"Nyamira",1963,8,"Aug",16.8220291137695,163.938613891602
"Nyamira",1963,9,"Sep",16.466178894043,124.989295959473
"Nyamira",1963,10,"Oct",16.7624073028564,161.997146606445
"Nyamira",1963,11,"Nov",17.6887969970703,84.5720138549805
"Nyamira",1963,12,"Dec",18.7288932800293,103.43669128418
"Nyamira",1964,1,"Jan",16.8101005554199,383.180206298828
"Nyamira",1964,2,"Feb",16.40212059021,287.8212890625
